"","Z","Y","C"
"4292",52,22,0
"4293",55,22,0
"4294",56,22,0
"4295",65,22,1
"4296",54,22,0
"4297",37,22,0
"4298",56,22,0
"4299",65,22,1
"4300",43,22,0
"4301",63,22,0
"4302",63,22,0
"4303",40,22,0
"4304",40,22,0
"4305",47,22,0
"4306",65,22,1
"4307",65,22,1
"4308",65,22,1
"4309",65,22,1
"4310",53,22,0
"4311",65,22,1
"4312",55,22,0
"4313",65,22,1
"4314",65,22,1
"4315",37,22,0
"4316",34,22,0
"4317",23,22,0
"4318",25,22,0
"4319",25,22,0
"4320",25,22,0
"4321",65,22,0
"4322",52,22,0
"4323",29,22,0
"4324",65,22,1
"4325",65,22,1
"4326",23,22,0
"4327",65,22,1
"4328",52,22,0
"4329",65,22,1
"4330",29,22,0
"4331",40,22,0
"4332",34,22,0
"4333",65,22,1
"4334",65,22,0
"4335",65,22,1
"4336",34,22,0
"4337",35,22,0
"4338",44,22,0
"4339",65,22,1
"4340",62,22,0
"4341",57,22,0
"4342",24,22,0
"4343",65,22,1
"4344",65,22,1
"4345",57,22,0
"4346",44,22,0
"4347",59,22,0
"4348",65,22,1
"4349",65,22,1
"4350",58,22,0
"4351",57,22,0
"4352",65,22,1
"4353",35,22,0
"4354",23,22,0
"4355",65,22,1
"4356",65,22,1
"4357",46,22,0
"4358",57,22,0
"4359",65,22,1
"4360",57,27,0
"4361",45,27,0
"4362",30,27,0
"4363",70,27,1
"4364",69,26,0
"4365",70,27,1
"4366",64,27,0
"4367",57,27,0
"4368",39,26,0
"4369",50,26,0
"4370",37,26,0
"4371",67,26,0
"4372",69,26,1
"4373",28,27,0
"4374",69,26,1
"4375",70,27,0
"4376",44,26,0
"4377",47,26,0
"4378",34,26,0
"4379",47,26,0
"4380",70,27,1
"4381",69,26,0
"4382",62,26,0
"4383",32,26,0
"4384",69,26,1
"4385",70,27,1
"4386",68,26,0
"4387",46,26,0
"4388",67,26,0
"4389",60,26,0
"4390",68,26,0
"4391",61,26,0
"4392",44,26,0
"4393",47,26,0
"4394",69,26,1
"4395",28,27,0
"4396",46,26,0
"4397",69,26,0
"4398",49,26,0
"4399",45,26,0
"4400",33,26,0
"4401",54,26,0
"4402",34,26,0
"4403",39,26,0
"4404",32,26,0
"4405",58,26,0
"4406",45,26,0
"4407",69,26,1
"4408",56,26,0
"4409",35,26,0
"4410",36,26,0
"4411",53,26,0
"4412",69,26,1
"4413",34,26,0
"4414",48,26,0
"4415",69,26,1
"4416",45,26,0
"4417",31,26,0
"4418",69,26,1
"4419",41,26,0
"4420",53,26,0
"4421",69,26,1
"4422",63,26,0
"4423",69,26,1
"4424",53,26,0
"4425",46,26,0
"4426",69,26,1
"4427",31,26,0
"4428",62,26,0
"4429",59,26,0
"4430",27,26,0
"4431",68,26,0
"4432",51,26,0
"4433",69,26,1
"4434",54,26,0
"4435",58,26,0
"4436",61,26,0
"4437",39,26,0
"4438",69,26,1
"4439",69,26,1
"4440",55,26,0
"4441",51,26,0
"4442",69,26,1
"4443",39,26,0
"4444",59,26,0
"4445",53,26,0
"4446",57,26,0
"4447",69,26,1
"4448",69,26,0
"4449",29,26,0
"4450",44,26,0
"4451",61,26,0
"4452",54,25,0
"4453",69,26,1
"4454",69,26,1
"4455",69,26,1
"4456",56,26,0
"4457",69,26,1
"4458",63,26,0
"4459",64,26,0
"4460",67,26,0
"4461",28,26,0
"4462",31,26,0
"4463",45,26,0
"4464",68,25,1
"4465",61,25,0
"4466",33,25,0
"4467",69,26,1
"4468",59,25,0
"4469",48,25,0
"4470",32,25,0
"4471",68,25,1
"4472",38,25,0
"4473",39,25,0
"4474",54,25,0
"4475",32,25,0
"4476",44,25,0
"4477",41,25,0
"4478",55,25,0
"4479",37,25,0
"4480",45,25,0
"4481",65,25,0
"4482",50,25,0
"4483",68,25,0
"4484",31,25,0
"4485",68,25,1
"4486",68,25,0
"4487",31,25,0
"4488",57,25,0
"4489",41,25,0
"4490",45,25,0
"4491",28,25,0
"4492",68,25,1
"4493",59,25,0
"4494",36,25,0
"4495",40,25,0
"4496",50,25,0
"4497",68,25,0
"4498",68,25,1
"4499",41,25,0
"4500",47,25,0
"4501",68,25,1
"4502",61,25,0
"4503",42,25,0
"4504",68,25,1
"4505",37,25,0
"4506",53,25,0
"4507",63,25,0
"4508",54,25,0
"4509",58,25,0
"4510",68,25,1
"4511",68,25,1
"4512",58,25,0
"4513",46,25,0
"4514",68,25,1
"4515",45,25,0
"4516",47,25,0
"4517",68,25,1
"4518",52,25,0
"4519",45,25,0
"4520",64,25,0
"4521",48,25,0
"4522",68,25,1
"4523",27,25,0
"4524",68,25,1
"4525",33,25,0
"4526",44,25,0
"4527",69,26,1
"4528",33,25,0
"4529",68,25,1
"4530",68,25,1
"4531",68,25,1
"4532",45,25,0
"4533",27,25,0
"4534",46,25,0
"4535",42,25,0
"4536",68,25,1
"4537",68,25,1
"4538",68,25,1
"4539",32,25,0
"4540",53,25,0
"4541",68,25,1
"4542",48,25,0
"4543",40,25,0
"4544",56,25,0
"4545",32,25,0
"4546",33,25,0
"4547",61,25,0
"4548",60,17,1
"4549",22,18,0
"4550",55,18,0
"4551",61,18,0
"4552",61,18,1
"4553",21,18,0
"4554",60,17,1
"4555",41,17,0
"4556",36,17,0
"4557",24,17,0
"4558",23,17,0
"4559",60,17,1
"4560",60,17,1
"4561",43,18,0
"4562",60,17,1
"4563",40,17,0
"4564",49,17,0
"4565",43,18,0
"4566",37,17,0
"4567",58,17,0
"4568",32,17,0
"4569",60,17,1
"4570",60,17,1
"4571",50,17,0
"4572",22,17,0
"4573",41,17,0
"4574",60,17,1
"4575",20,17,0
"4576",29,17,0
"4577",33,17,0
"4578",60,17,1
"4579",59,17,0
"4580",60,17,1
"4581",60,17,1
"4582",22,17,0
"4583",53,17,0
"4584",32,17,0
"4585",56,18,0
"4586",60,17,1
"4587",40,17,0
"4588",27,17,0
"4589",21,17,0
"4590",60,17,1
"4591",27,17,0
"4592",60,17,1
"4593",60,17,1
"4594",18,17,0
"4595",19,17,0
"4596",32,17,0
"4597",44,17,0
"4598",60,17,1
"4599",60,17,1
"4600",54,17,0
"4601",37,17,0
"4602",37,17,0
"4603",31,17,0
"4604",53,17,0
"4605",60,17,1
"4606",20,17,0
"4607",44,17,0
"4608",34,17,0
"4609",60,17,1
"4610",50,17,0
"4611",53,17,0
"4612",30,17,0
"4613",47,17,0
"4614",60,17,1
"4615",27,17,0
"4616",22,17,0
"4617",19,17,0
"4618",60,17,1
"4619",33,17,0
"4620",49,17,0
"4621",30,17,0
"4622",60,17,1
"4623",47,17,0
"4624",36,17,0
"4625",37,17,0
"4626",52,17,0
"4627",45,17,0
"4628",24,17,0
"4629",22,17,0
"4630",54,17,0
"4631",60,17,1
"4632",60,17,1
"4633",26,17,0
"4634",60,17,1
"4635",58,17,0
"4636",60,17,1
"4637",18,17,0
"4638",35,17,0
"4639",60,17,1
"4640",53,17,0
"4641",53,17,0
"4642",52,17,0
"4643",45,17,0
"4644",36,17,0
"4645",60,17,1
"4646",49,17,0
"4647",45,17,0
"4648",21,17,0
"4649",60,17,1
"4650",51,17,0
"4651",47,17,0
"4652",32,17,0
"4653",26,17,0
"4654",60,17,1
"4655",60,17,1
"4656",60,17,1
"4657",60,17,1
"4658",35,17,0
"4659",60,17,1
"4660",54,17,0
"4661",43,17,0
"4662",57,17,0
"4663",60,17,1
"4664",60,17,1
"4665",60,17,1
"4666",57,17,0
"4667",60,17,1
"4668",60,17,1
"4669",26,17,0
"4670",60,17,1
"4671",60,17,1
"4672",31,17,0
"4673",41,17,0
"4674",44,17,0
"4675",60,17,1
"4676",23,17,0
"4677",60,17,1
"4678",50,17,0
"4679",33,17,0
"4680",52,17,0
"4681",20,17,0
"4682",39,16,0
"4683",42,17,0
"4684",39,16,0
"4685",59,16,1
"4686",59,16,1
"4687",27,21,0
"4688",47,22,0
"4689",63,22,0
"4690",58,22,0
"4691",56,22,0
"4692",65,22,1
"4693",63,22,0
"4694",65,22,1
"4695",57,22,0
"4696",61,21,0
"4697",64,21,1
"4698",65,22,1
"4699",26,21,0
"4700",45,21,0
"4701",64,21,1
"4702",64,21,1
"4703",56,21,0
"4704",54,21,0
"4705",55,21,0
"4706",64,21,1
"4707",26,21,0
"4708",57,21,0
"4709",39,21,0
"4710",65,22,1
"4711",64,21,1
"4712",64,21,1
"4713",64,21,1
"4714",59,21,0
"4715",51,21,0
"4716",29,21,0
"4717",64,21,1
"4718",57,21,0
"4719",40,21,0
"4720",64,21,1
"4721",62,21,0
"4722",45,21,0
"4723",33,21,0
"4724",64,21,1
"4725",65,22,1
"4726",30,21,0
"4727",64,21,1
"4728",54,21,0
"4729",54,21,0
"4730",39,21,0
"4731",41,21,0
"4732",64,21,1
"4733",27,21,0
"4734",30,21,0
"4735",64,21,1
"4736",27,21,0
"4737",54,21,0
"4738",64,21,1
"4739",31,21,0
"4740",64,21,1
"4741",64,21,1
"4742",24,21,0
"4743",64,21,1
"4744",64,21,0
"4745",44,21,0
"4746",62,21,0
"4747",64,21,1
"4748",56,21,0
"4749",64,21,1
"4750",37,21,0
"4751",64,21,1
"4752",64,21,1
"4753",64,21,0
"4754",25,21,0
"4755",31,21,0
"4756",35,21,0
"4757",45,21,0
"4758",64,21,1
"4759",58,21,0
"4760",64,21,1
"4761",64,21,1
"4762",45,21,0
"4763",64,21,1
"4764",64,21,1
"4765",45,21,0
"4766",64,21,1
"4767",44,21,0
"4768",65,22,1
"4769",53,21,0
"4770",39,21,0
"4771",64,21,1
"4772",64,21,1
"4773",64,21,1
"4774",62,21,0
"4775",42,21,0
"4776",57,21,0
"4777",36,21,0
"4778",64,21,1
"4779",34,21,0
"4780",64,21,1
"4781",49,21,0
"4782",39,21,0
"4783",64,21,1
"4784",62,21,0
"4785",61,21,0
"4786",31,21,0
"4787",64,21,0
"4788",26,21,0
"4789",53,21,0
"4790",62,21,0
"4791",37,21,0
"4792",64,21,1
"4793",22,21,0
"4794",64,21,1
"4795",64,21,1
"4796",57,21,0
"4797",64,21,1
"4798",29,21,0
"4799",32,21,0
"4800",30,21,0
"4801",53,20,0
"4802",51,20,0
"4803",62,20,0
"4804",56,20,0
"4805",58,20,0
"4806",58,21,0
"4807",63,20,0
"4808",64,21,1
"4809",52,20,0
"4810",63,20,1
"4811",64,21,1
"4812",64,21,1
"4813",44,21,0
"4814",63,20,1
"4815",31,20,0
"4816",64,21,1
"4817",63,20,1
"4818",63,20,1
"4819",47,20,0
"4820",63,20,1
"4821",63,20,1
"4822",47,20,0
"4823",63,20,1
"4824",60,20,0
"4825",63,20,1
"4826",48,21,0
"4827",63,20,1
"4828",51,20,0
"4829",63,20,0
"4830",31,20,0
"4831",59,20,0
"4832",63,20,1
"4833",61,20,0
"4834",40,20,0
"4835",63,20,1
"4836",60,20,0
"4837",63,20,0
"4838",29,20,0
"4839",63,20,1
"4840",63,20,1
"4841",53,20,0
"4842",54,20,0
"4843",26,20,0
"4844",23,20,0
"4845",35,20,0
"4846",45,20,0
"4847",22,20,0
"4848",63,20,1
"4849",47,20,0
"4850",60,20,0
"4851",63,20,1
"4852",37,20,0
"4853",63,20,1
"4854",56,13,0
"4855",56,13,1
"4856",56,13,1
"4857",56,13,1
"4858",56,13,0
"4859",56,13,1
"4860",56,13,1
"4861",56,13,1
"4862",56,13,1
"4863",56,13,1
"4864",56,13,1
"4865",31,13,0
"4866",18,13,0
"4867",56,13,1
"4868",52,13,0
"4869",54,13,0
"4870",18,13,0
"4871",35,12,0
"4872",14,13,0
"4873",21,13,0
"4874",55,13,0
"4875",56,13,1
"4876",39,13,0
"4877",16,12,0
"4878",23,13,0
"4879",41,13,0
"4880",38,12,0
"4881",56,13,1
"4882",31,12,0
"4883",55,12,1
"4884",55,12,1
"4885",43,13,0
"4886",55,12,1
"4887",56,13,1
"4888",55,12,1
"4889",30,12,0
"4890",34,12,0
"4891",20,12,0
"4892",55,12,1
"4893",55,12,1
"4894",51,12,0
"4895",33,12,0
"4896",55,12,1
"4897",28,12,0
"4898",20,12,0
"4899",36,12,0
"4900",46,12,0
"4901",53,12,0
"4902",56,13,1
"4903",55,12,1
"4904",35,12,0
"4905",55,12,1
"4906",55,12,1
"4907",55,12,0
"4908",40,12,0
"4909",55,12,1
"4910",39,12,0
"4911",17,12,0
"4912",55,12,1
"4913",53,12,0
"4914",55,12,1
"4915",14,12,0
"4916",42,12,0
"4917",51,12,0
"4918",44,12,0
"4919",35,12,0
"4920",40,12,0
"4921",55,12,0
"4922",19,12,0
"4923",15,12,0
"4924",29,12,0
"4925",34,12,0
"4926",36,12,0
"4927",30,12,0
"4928",55,12,0
"4929",42,12,0
"4930",17,12,0
"4931",55,12,1
"4932",29,12,0
"4933",55,12,1
"4934",21,12,0
"4935",55,12,1
"4936",55,12,1
"4937",55,12,1
"4938",55,12,1
"4939",55,12,1
"4940",55,12,1
"4941",37,12,0
"4942",55,12,1
"4943",38,12,0
"4944",37,12,0
"4945",55,12,1
"4946",55,12,1
"4947",55,12,1
"4948",48,12,0
"4949",16,12,0
"4950",39,12,0
"4951",55,12,1
"4952",32,12,0
"4953",48,12,0
"4954",48,12,0
"4955",55,12,1
"4956",56,13,1
"4957",45,12,0
"4958",38,12,0
"4959",55,12,1
"4960",55,12,1
"4961",16,12,0
"4962",55,12,1
"4963",48,12,0
"4964",55,12,1
"4965",20,12,0
"4966",55,12,1
"4967",55,12,1
"4968",55,12,1
"4969",38,12,0
"4970",17,13,0
"4971",55,12,1
"4972",30,12,0
"4973",45,12,0
"4974",32,12,0
"4975",36,12,0
"4976",55,12,1
"4977",32,12,0
"4978",55,12,1
"4979",55,12,1
"4980",53,12,0
"4981",50,12,0
"4982",55,12,1
"4983",49,12,0
"4984",55,12,0
"4985",40,12,0
"4986",55,12,1
"4987",55,12,1
"4988",16,12,0
"4989",55,12,1
"4990",55,12,1
"4991",55,12,1
"4992",55,12,1
"4993",55,12,0
"4994",55,12,1
"4995",55,12,1
"4996",55,12,1
"4997",27,12,0
"4998",55,12,1
"4999",24,12,0
"5000",55,12,1
"5001",40,12,0
"5002",34,12,0
"5003",42,12,0
"5004",25,12,0
"5005",55,12,1
"5006",55,12,1
"5007",42,12,0
"5008",39,12,0
"5009",17,12,0
"5010",55,12,1
"5011",31,12,0
"5012",54,12,0
"5013",55,12,1
"5014",55,12,1
"5015",21,12,0
"5016",55,12,1
"5017",32,12,0
"5018",55,12,1
"5019",55,12,1
"5020",42,12,0
"5021",55,12,0
"5022",55,12,1
"5023",55,12,1
"5024",42,12,0
"5025",55,12,1
"5026",55,12,1
"5027",18,12,0
"5028",25,12,0
"5029",41,12,0
"5030",55,12,1
"5031",50,12,0
"5032",15,12,0
"5033",41,12,0
"5034",34,12,0
"5035",55,12,1
"5036",18,12,0
"5037",55,12,1
"5038",18,12,0
"5039",55,12,1
"5040",55,12,1
"5041",27,12,0
"5042",55,12,0
"5043",52,12,0
"5044",48,12,0
"5045",33,12,0
"5046",48,12,0
"5047",55,12,1
"5048",55,12,1
"5049",55,12,1
"5050",40,12,0
"5051",26,12,0
"5052",55,12,1
"5053",55,12,1
"5054",55,12,1
"5055",55,12,1
"5056",51,12,0
"5057",55,12,1
"5058",55,12,0
"5059",43,12,0
"5060",54,12,0
"5061",32,12,0
"5062",27,12,0
"5063",55,12,1
"5064",28,12,0
"5065",55,12,1
"5066",34,12,0
"5067",55,12,1
"5068",55,12,1
"5069",55,12,1
"5070",16,12,0
"5071",47,12,0
"5072",55,12,0
"5073",34,12,0
"5074",36,12,0
"5075",44,12,0
"5076",51,12,0
"5077",20,12,0
"5078",49,12,0
"5079",55,12,1
"5080",15,12,0
"5081",55,12,1
"5082",55,12,1
"5083",55,12,1
"5084",55,12,1
"5085",55,12,1
"5086",55,12,1
"5087",55,12,1
"5088",55,12,1
"5089",42,12,0
"5090",43,12,0
"5091",44,12,0
"5092",14,12,0
"5093",55,12,1
"5094",55,12,1
"5095",34,12,0
"5096",55,12,1
"5097",55,12,1
"5098",34,12,0
"5099",55,12,1
"5100",53,12,0
"5101",51,12,0
"5102",31,12,0
"5103",47,12,0
"5104",55,12,1
"5105",46,12,0
"5106",17,12,0
"5107",55,12,1
"5108",47,12,0
"5109",55,12,1
"5110",55,12,1
"5111",24,12,0
"5112",55,12,1
"5113",55,12,1
"5114",48,12,0
"5115",51,12,0
"5116",55,12,1
"5117",55,12,1
"5118",14,12,0
"5119",55,12,1
"5120",55,12,1
"5121",55,12,1
"5122",58,20,0
"5123",26,20,0
"5124",63,20,1
"5125",39,20,0
"5126",41,20,0
"5127",48,20,0
"5128",60,20,0
"5129",30,20,0
"5130",22,20,0
"5131",40,20,0
"5132",60,20,0
"5133",58,20,0
"5134",63,20,1
"5135",48,20,0
"5136",63,20,1
"5137",56,20,0
"5138",50,20,0
"5139",62,20,0
"5140",43,20,0
"5141",63,20,0
"5142",63,20,1
"5143",63,20,1
"5144",34,20,0
"5145",63,20,1
"5146",28,20,0
"5147",63,20,0
"5148",29,20,0
"5149",63,20,1
"5150",64,21,1
"5151",61,20,0
"5152",52,20,0
"5153",63,20,1
"5154",63,20,0
"5155",63,20,1
"5156",63,20,1
"5157",30,20,0
"5158",63,20,1
"5159",35,20,0
"5160",42,20,0
"5161",45,20,0
"5162",63,20,1
"5163",35,20,0
"5164",38,20,0
"5165",38,20,0
"5166",36,20,0
"5167",63,20,1
"5168",63,20,1
"5169",49,20,0
"5170",63,20,1
"5171",40,20,0
"5172",24,20,0
"5173",38,20,0
"5174",43,20,0
"5175",63,20,1
"5176",63,20,1
"5177",22,20,0
"5178",42,20,0
"5179",60,20,0
"5180",55,20,0
"5181",33,20,0
"5182",27,20,0
"5183",63,20,1
"5184",51,19,0
"5185",55,20,0
"5186",63,20,1
"5187",63,20,1
"5188",63,20,1
"5189",58,20,0
"5190",63,20,1
"5191",63,20,0
"5192",57,20,0
"5193",56,19,0
"5194",46,19,0
"5195",62,19,1
"5196",43,20,0
"5197",59,20,0
"5198",42,19,0
"5199",62,19,1
"5200",62,19,1
"5201",62,19,1
"5202",62,19,1
"5203",25,19,0
"5204",32,19,0
"5205",49,20,0
"5206",62,19,1
"5207",57,19,0
"5208",30,19,0
"5209",22,19,0
"5210",60,19,0
"5211",47,19,0
"5212",62,19,1
"5213",56,19,0
"5214",60,19,0
"5215",20,19,0
"5216",24,19,0
"5217",62,19,1
"5218",55,19,0
"5219",62,19,0
"5220",62,19,1
"5221",62,19,1
"5222",62,19,1
"5223",54,19,0
"5224",62,19,1
"5225",62,19,1
"5226",50,19,0
"5227",56,20,0
"5228",27,19,0
"5229",62,19,1
"5230",55,19,0
"5231",55,20,0
"5232",62,19,0
"5233",62,19,1
"5234",55,19,0
"5235",41,19,0
"5236",62,19,0
"5237",62,19,1
"5238",61,19,0
"5239",37,19,0
"5240",33,19,0
"5241",30,19,0
"5242",28,19,0
"5243",48,19,0
"5244",29,19,0
"5245",42,19,0
"5246",62,19,1
"5247",36,19,0
"5248",62,19,1
"5249",39,19,0
"5250",62,19,1
"5251",26,19,0
"5252",31,19,0
"5253",24,19,0
"5254",62,19,1
"5255",23,19,0
"5256",62,19,1
"5257",46,19,0
"5258",52,19,0
"5259",56,19,0
"5260",35,19,0
"5261",54,19,0
"5262",40,19,0
"5263",62,19,1
"5264",21,19,0
"5265",62,19,1
"5266",62,19,1
"5267",62,19,1
"5268",41,19,0
"5269",47,19,0
"5270",42,19,0
"5271",37,19,0
"5272",57,19,0
"5273",40,19,0
"5274",24,19,0
"5275",62,19,1
"5276",39,19,0
"5277",62,19,1
"5278",62,19,0
"5279",62,19,1
"5280",62,19,1
"5281",40,19,0
"5282",62,19,1
"5283",35,19,0
"5284",36,19,0
"5285",47,19,0
"5286",24,19,0
"5287",62,19,1
"5288",39,6,0
"5289",49,6,1
"5290",49,6,1
"5291",18,6,0
"5292",22,6,0
"5293",49,6,1
"5294",43,6,0
"5295",17,6,0
"5296",46,6,0
"5297",39,6,0
"5298",17,6,0
"5299",49,6,1
"5300",49,6,0
"5301",49,6,1
"5302",49,6,1
"5303",49,6,1
"5304",24,6,0
"5305",29,6,0
"5306",49,6,1
"5307",47,6,0
"5308",49,6,1
"5309",33,6,0
"5310",46,6,0
"5311",41,6,0
"5312",14,6,0
"5313",49,6,1
"5314",26,6,0
"5315",23,6,0
"5316",43,6,0
"5317",17,6,0
"5318",21,6,0
"5319",28,6,0
"5320",49,6,1
"5321",28,6,0
"5322",49,6,1
"5323",49,6,1
"5324",49,6,1
"5325",49,6,1
"5326",25,7,0
"5327",13,6,0
"5328",49,6,1
"5329",25,6,0
"5330",31,6,0
"5331",49,6,1
"5332",27,6,0
"5333",49,6,1
"5334",49,6,1
"5335",17,6,0
"5336",19,6,0
"5337",22,6,0
"5338",50,7,1
"5339",49,6,1
"5340",35,6,0
"5341",24,6,0
"5342",45,6,0
"5343",49,6,1
"5344",38,6,0
"5345",49,6,1
"5346",29,6,0
"5347",12,6,0
"5348",49,6,1
"5349",14,7,0
"5350",49,6,1
"5351",49,6,1
"5352",18,6,0
"5353",49,6,1
"5354",49,6,1
"5355",49,6,1
"5356",41,6,0
"5357",49,6,1
"5358",10,6,0
"5359",47,6,0
"5360",49,6,1
"5361",49,6,1
"5362",49,6,1
"5363",49,6,1
"5364",9,7,0
"5365",46,6,0
"5366",19,6,0
"5367",49,6,1
"5368",49,6,1
"5369",49,6,0
"5370",19,6,0
"5371",49,6,1
"5372",31,6,0
"5373",43,6,0
"5374",20,6,0
"5375",7,6,0
"5376",14,6,0
"5377",48,5,1
"5378",49,6,1
"5379",49,6,1
"5380",43,6,0
"5381",40,6,0
"5382",22,6,0
"5383",16,6,0
"5384",49,6,1
"5385",49,6,1
"5386",21,6,0
"5387",49,6,1
"5388",49,6,1
"5389",7,6,0
"5390",38,6,0
"5391",37,6,0
"5392",49,6,1
"5393",49,6,1
"5394",49,6,1
"5395",24,7,0
"5396",33,6,0
"5397",49,6,0
"5398",49,6,0
"5399",49,6,1
"5400",49,6,1
"5401",28,6,0
"5402",49,6,1
"5403",49,6,1
"5404",49,6,1
"5405",49,6,1
"5406",21,6,0
"5407",25,6,0
"5408",43,6,0
"5409",45,6,0
"5410",49,6,1
"5411",49,6,1
"5412",42,6,0
"5413",19,6,0
"5414",18,6,0
"5415",25,6,0
"5416",31,6,0
"5417",36,6,0
"5418",49,6,1
"5419",26,6,0
"5420",14,6,0
"5421",40,6,0
"5422",49,6,1
"5423",48,6,0
"5424",49,6,1
"5425",49,6,1
"5426",39,6,0
"5427",21,6,0
"5428",30,6,0
"5429",35,6,0
"5430",34,6,0
"5431",28,7,0
"5432",49,6,1
"5433",49,6,1
"5434",13,6,0
"5435",43,6,0
"5436",49,6,1
"5437",14,6,0
"5438",9,6,0
"5439",45,6,0
"5440",13,6,0
"5441",49,6,1
"5442",7,6,0
"5443",21,6,0
"5444",26,6,0
"5445",44,6,0
"5446",49,6,1
"5447",49,6,1
"5448",49,6,1
"5449",49,6,1
"5450",49,6,1
"5451",49,6,1
"5452",49,6,0
"5453",15,6,0
"5454",49,6,1
"5455",49,6,1
"5456",49,6,1
"5457",29,6,0
"5458",49,6,1
"5459",15,6,0
"5460",49,6,0
"5461",22,7,0
"5462",49,6,1
"5463",49,6,1
"5464",49,6,1
"5465",46,6,0
"5466",49,6,1
"5467",12,6,0
"5468",25,7,0
"5469",49,6,1
"5470",46,6,0
"5471",49,6,1
"5472",49,6,1
"5473",17,6,0
"5474",49,6,1
"5475",41,6,0
"5476",48,6,0
"5477",45,6,0
"5478",49,6,1
"5479",50,7,1
"5480",49,6,1
"5481",20,6,0
"5482",49,6,1
"5483",10,6,0
"5484",49,6,1
"5485",39,6,0
"5486",17,6,0
"5487",49,6,1
"5488",49,6,1
"5489",49,6,1
"5490",50,7,1
"5491",49,6,1
"5492",50,7,1
"5493",28,6,0
"5494",48,6,0
"5495",48,6,0
"5496",29,6,0
"5497",50,7,0
"5498",45,6,0
"5499",49,6,1
"5500",7,6,0
"5501",45,6,0
"5502",39,6,0
"5503",29,6,0
"5504",11,6,0
"5505",50,7,1
"5506",11,6,0
"5507",14,6,0
"5508",49,6,1
"5509",34,6,0
"5510",25,6,0
"5511",18,6,0
"5512",49,6,1
"5513",28,6,0
"5514",49,6,1
"5515",42,7,0
"5516",50,7,1
"5517",21,6,0
"5518",37,6,0
"5519",50,7,1
"5520",45,6,0
"5521",43,7,0
"5522",9,6,0
"5523",35,7,0
"5524",44,7,0
"5525",32,7,0
"5526",50,7,1
"5527",13,6,0
"5528",49,6,1
"5529",50,7,1
"5530",49,6,1
"5531",40,7,0
"5532",43,7,0
"5533",23,6,0
"5534",50,7,1
"5535",50,7,1
"5536",42,7,0
"5537",49,7,0
"5538",47,7,0
"5539",50,7,1
"5540",44,7,0
"5541",20,7,0
"5542",30,7,0
"5543",32,7,0
"5544",43,7,0
"5545",32,7,0
"5546",44,7,0
"5547",50,7,1
"5548",50,7,1
"5549",50,7,1
"5550",42,7,0
"5551",28,7,0
"5552",50,7,1
"5553",50,7,1
"5554",40,7,0
"5555",50,7,1
"5556",50,7,1
"5557",42,7,0
"5558",50,7,1
"5559",50,7,1
"5560",50,7,1
"5561",50,7,1
"5562",48,7,0
"5563",50,7,1
"5564",50,7,1
"5565",18,7,0
"5566",45,7,0
"5567",47,7,0
"5568",50,7,1
"5569",50,7,1
"5570",50,7,1
"5571",50,7,1
"5572",45,7,0
"5573",50,7,1
"5574",9,7,0
"5575",41,7,0
"5576",50,7,1
"5577",27,7,0
"5578",9,7,0
"5579",43,7,0
"5580",50,7,1
"5581",50,7,1
"5582",50,7,1
"5583",50,7,1
"5584",15,7,0
"5585",50,7,1
"5586",50,7,1
"5587",30,7,0
"5588",50,7,1
"5589",23,7,0
"5590",15,7,0
"5591",12,7,0
"5592",15,7,0
"5593",11,7,0
"5594",50,7,1
"5595",22,7,0
"5596",50,7,1
"5597",50,7,1
"5598",26,7,0
"5599",50,7,1
"5600",50,7,0
"5601",50,7,1
"5602",50,7,1
"5603",25,7,0
"5604",33,7,0
"5605",47,7,0
"5606",12,7,0
"5607",23,7,0
"5608",50,7,1
"5609",45,7,0
"5610",22,7,0
"5611",26,7,0
"5612",12,7,0
"5613",42,7,0
"5614",8,7,0
"5615",50,7,0
"5616",50,7,1
"5617",50,7,1
"5618",50,7,1
"5619",50,7,1
"5620",49,7,0
"5621",37,7,0
"5622",50,7,1
"5623",30,7,0
"5624",11,7,0
"5625",47,7,0
"5626",50,7,1
"5627",50,7,1
"5628",29,7,0
"5629",18,7,0
"5630",37,7,0
"5631",50,7,1
"5632",50,7,1
"5633",31,7,0
"5634",50,7,1
"5635",50,7,1
"5636",29,7,0
"5637",50,7,1
"5638",37,7,0
"5639",50,7,1
"5640",50,7,1
"5641",27,7,0
"5642",50,7,1
"5643",45,7,0
"5644",11,7,0
"5645",33,7,0
"5646",50,7,1
"5647",50,7,1
"5648",50,7,0
"5649",35,7,0
"5650",50,7,1
"5651",50,7,1
"5652",50,7,1
"5653",50,7,0
"5654",8,7,0
"5655",42,7,0
"5656",50,7,1
"5657",29,7,0
"5658",50,7,1
"5659",50,7,1
"5660",50,7,1
"5661",13,7,0
"5662",27,7,0
"5663",50,7,1
"5664",50,7,1
"5665",44,7,0
"5666",49,7,0
"5667",50,7,1
"5668",50,7,0
"5669",50,7,1
"5670",15,7,0
"5671",46,7,0
"5672",50,7,1
"5673",45,7,0
"5674",50,7,1
"5675",50,7,1
"5676",45,7,0
"5677",50,7,1
"5678",50,7,1
"5679",50,7,1
"5680",46,7,0
"5681",31,7,0
"5682",34,7,0
"5683",50,7,1
"5684",40,7,0
"5685",42,7,0
"5686",44,8,0
"5687",50,7,1
"5688",14,7,0
"5689",50,7,1
